fish_key,otolith_key,prefix,fish_index,single,selected_view,embedded_file_name,embedded_file_path,not_embedded_file_name,not_embedded_file_path
2023_bits4q_her_usteckolebskie_fishindex91,2023_bits4q_her_usteckolebskie_fishindex91_single2,2023_BITS4q_HER_UsteckoLebskie,FishIndex91,Single2,Left,2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex91_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex91_Single2_Left.jpg,2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex91_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex91_Single2_Left.jpg
2023_bits4q_her_usteckolebskie_fishindex92,2023_bits4q_her_usteckolebskie_fishindex92_single1,2023_BITS4q_HER_UsteckoLebskie,FishIndex92,Single1,Right,2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex92_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex92_Single1_Right.jpg,2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex92_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex92_Single1_Right.jpg
2023_bits4q_her_usteckolebskie_fishindex92,2023_bits4q_her_usteckolebskie_fishindex92_single2,2023_BITS4q_HER_UsteckoLebskie,FishIndex92,Single2,Left,2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex92_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex92_Single2_Left.jpg,2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex92_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex92_Single2_Left.jpg
2023_bits4q_her_usteckolebskie_fishindex94,2023_bits4q_her_usteckolebskie_fishindex94_single1,2023_BITS4q_HER_UsteckoLebskie,FishIndex94,Single1,Left,2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex94_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex94_Single1_Left.jpg,2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex94_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex94_Single1_Left.jpg
2023_bits4q_her_usteckolebskie_fishindex94,2023_bits4q_her_usteckolebskie_fishindex94_single2,2023_BITS4q_HER_UsteckoLebskie,FishIndex94,Single2,Right,2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex94_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex94_Single2_Right.jpg,2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex94_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex94_Single2_Right.jpg
2023_bits4q_her_usteckolebskie_fishindex98,2023_bits4q_her_usteckolebskie_fishindex98_single2,2023_BITS4q_HER_UsteckoLebskie,FishIndex98,Single2,Right,2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex98_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex98_Single2_Right.jpg,2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex98_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2023_BITS4q_HER_UsteckoLebskie_NotEmbedded_WithoutPostproc_FishIndex98_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex1,2024_bits1q_her_bornholmskies_fishindex1_single1,2024_BITS1q_HER_BornholmskieS,FishIndex1,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex1_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex1_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex1_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex1_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex1,2024_bits1q_her_bornholmskies_fishindex1_single2,2024_BITS1q_HER_BornholmskieS,FishIndex1,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex1_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex1_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex1_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex1_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex100,2024_bits1q_her_bornholmskies_fishindex100_single2,2024_BITS1q_HER_BornholmskieS,FishIndex100,Single2,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex100_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex100_Single2_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex100_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex100_Single2_Left.jpg
2024_bits1q_her_bornholmskies_fishindex101,2024_bits1q_her_bornholmskies_fishindex101_single1,2024_BITS1q_HER_BornholmskieS,FishIndex101,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex101_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex101_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex101_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex101_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex101,2024_bits1q_her_bornholmskies_fishindex101_single2,2024_BITS1q_HER_BornholmskieS,FishIndex101,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex101_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex101_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex101_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex101_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex104,2024_bits1q_her_bornholmskies_fishindex104_single1,2024_BITS1q_HER_BornholmskieS,FishIndex104,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex104_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex104_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex104_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex104_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex104,2024_bits1q_her_bornholmskies_fishindex104_single2,2024_BITS1q_HER_BornholmskieS,FishIndex104,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex104_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex104_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex104_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex104_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex105,2024_bits1q_her_bornholmskies_fishindex105_single1,2024_BITS1q_HER_BornholmskieS,FishIndex105,Single1,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex105_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex105_Single1_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex105_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex105_Single1_Right.jpg
2024_bits1q_her_bornholmskies_fishindex17,2024_bits1q_her_bornholmskies_fishindex17_single1,2024_BITS1q_HER_BornholmskieS,FishIndex17,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex17_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex17_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex17_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex17_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex17,2024_bits1q_her_bornholmskies_fishindex17_single2,2024_BITS1q_HER_BornholmskieS,FishIndex17,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex17_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex17_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex17_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex17_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex19,2024_bits1q_her_bornholmskies_fishindex19_single1,2024_BITS1q_HER_BornholmskieS,FishIndex19,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex19_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex19_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex19_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex19_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex19,2024_bits1q_her_bornholmskies_fishindex19_single2,2024_BITS1q_HER_BornholmskieS,FishIndex19,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex19_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex19_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex19_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex19_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex2,2024_bits1q_her_bornholmskies_fishindex2_single1,2024_BITS1q_HER_BornholmskieS,FishIndex2,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex2_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex2_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex2_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex2_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex2,2024_bits1q_her_bornholmskies_fishindex2_single2,2024_BITS1q_HER_BornholmskieS,FishIndex2,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex2_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex2_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex2_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex2_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex21,2024_bits1q_her_bornholmskies_fishindex21_single1,2024_BITS1q_HER_BornholmskieS,FishIndex21,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex21_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex21_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex21_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex21_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex21,2024_bits1q_her_bornholmskies_fishindex21_single2,2024_BITS1q_HER_BornholmskieS,FishIndex21,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex21_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex21_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex21_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex21_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex22,2024_bits1q_her_bornholmskies_fishindex22_single1,2024_BITS1q_HER_BornholmskieS,FishIndex22,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex22_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex22_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex22_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex22_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex22,2024_bits1q_her_bornholmskies_fishindex22_single2,2024_BITS1q_HER_BornholmskieS,FishIndex22,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex22_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex22_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex22_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex22_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex24,2024_bits1q_her_bornholmskies_fishindex24_single1,2024_BITS1q_HER_BornholmskieS,FishIndex24,Single1,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex24_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex24_Single1_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex24_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex24_Single1_Right.jpg
2024_bits1q_her_bornholmskies_fishindex24,2024_bits1q_her_bornholmskies_fishindex24_single2,2024_BITS1q_HER_BornholmskieS,FishIndex24,Single2,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex24_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex24_Single2_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex24_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex24_Single2_Left.jpg
2024_bits1q_her_bornholmskies_fishindex25,2024_bits1q_her_bornholmskies_fishindex25_single1,2024_BITS1q_HER_BornholmskieS,FishIndex25,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex25_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex25_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex25_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex25_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex26,2024_bits1q_her_bornholmskies_fishindex26_single1,2024_BITS1q_HER_BornholmskieS,FishIndex26,Single1,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex26_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex26_Single1_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex26_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex26_Single1_Right.jpg
2024_bits1q_her_bornholmskies_fishindex26,2024_bits1q_her_bornholmskies_fishindex26_single2,2024_BITS1q_HER_BornholmskieS,FishIndex26,Single2,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex26_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex26_Single2_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex26_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex26_Single2_Left.jpg
2024_bits1q_her_bornholmskies_fishindex27,2024_bits1q_her_bornholmskies_fishindex27_single1,2024_BITS1q_HER_BornholmskieS,FishIndex27,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex27_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex27_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex27_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex27_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex27,2024_bits1q_her_bornholmskies_fishindex27_single2,2024_BITS1q_HER_BornholmskieS,FishIndex27,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex27_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex27_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex27_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex27_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex28,2024_bits1q_her_bornholmskies_fishindex28_single1,2024_BITS1q_HER_BornholmskieS,FishIndex28,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex28_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex28_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex28_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex28_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex28,2024_bits1q_her_bornholmskies_fishindex28_single2,2024_BITS1q_HER_BornholmskieS,FishIndex28,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex28_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex28_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex28_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex28_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex3,2024_bits1q_her_bornholmskies_fishindex3_single1,2024_BITS1q_HER_BornholmskieS,FishIndex3,Single1,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex3_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex3_Single1_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex3_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex3_Single1_Right.jpg
2024_bits1q_her_bornholmskies_fishindex3,2024_bits1q_her_bornholmskies_fishindex3_single2,2024_BITS1q_HER_BornholmskieS,FishIndex3,Single2,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex3_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex3_Single2_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex3_Single2_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex3_Single2_Left.jpg
2024_bits1q_her_bornholmskies_fishindex30,2024_bits1q_her_bornholmskies_fishindex30_single1,2024_BITS1q_HER_BornholmskieS,FishIndex30,Single1,Left,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex30_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex30_Single1_Left.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex30_Single1_Left.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex30_Single1_Left.jpg
2024_bits1q_her_bornholmskies_fishindex30,2024_bits1q_her_bornholmskies_fishindex30_single2,2024_BITS1q_HER_BornholmskieS,FishIndex30,Single2,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex30_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex30_Single2_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex30_Single2_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex30_Single2_Right.jpg
2024_bits1q_her_bornholmskies_fishindex31,2024_bits1q_her_bornholmskies_fishindex31_single1,2024_BITS1q_HER_BornholmskieS,FishIndex31,Single1,Right,2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex31_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_Embedded_Sharpest_FishIndex31_Single1_Right.jpg,2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex31_Single1_Right.jpg,\\192.168.0.200\NPZDR_share\Photo\Otolithes\HER\Processed\2024_BITS1q_HER_BornholmskieS_NotEmbedded_WithoutPostproc_FishIndex31_Single1_Right.jpg
